STNR;KUERZEL;FAHRER_NR;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER4_NAME;FAHRER4_VORNAME;NATION;BEWERBER;TEAM;FAHRZEUG;RUNDE_NR;DURCHGANGSZEIT;TAGESZEIT;RUNDENZEIT;RUNDENZEIT_IN_SEKUNDEN;DIESCHNELLSTE;KLASSE;KLASSEKURZ;SEKTOR1_ZEIT;SEKTOR1_BESTE_ZEIT;SEKTOR1_KMH;SEKTOR1_BESTE_SPEED;SEKTOR2_ZEIT;SEKTOR2_BESTE_ZEIT;SEKTOR2_KMH;SEKTOR2_BESTE_SPEED;SEKTOR3_ZEIT;SEKTOR3_BESTE_ZEIT;SEKTOR3_KMH;SEKTOR3_BESTE_SPEED;SEKTOR4_ZEIT;SEKTOR4_BESTE_ZEIT;SEKTOR4_KMH;SEKTOR4_BESTE_SPEED;SEKTOR5_ZEIT;SEKTOR5_BESTE_ZEIT;SEKTOR5_KMH;SEKTOR5_BESTE_SPEED;TOPSPEED_KMH;TOPSPEED_BESTE_SPEED;SEKTOR_BESTE_SUMME;RANG;INPIT;CANCELLED;PITSTOPDURATION;BEWERBERLIZENZ;PITIN_TIME;RUNDE_NR_TEXT
111;Moor;1;Moore;Willie;Cameron;Bill;;;;;    ;Willie Moore;;Porsche 911 GT3 Cup;15;14:26:20.479;14:26:20.479;8:53.902;533,902;N;CUP2                                                        ;CUP2    ;1:12.705;N;;N;1:10.499;J;;N;2:13.123;N;;N;3:25.100;N;;N;52.475;N;;N;;N;8:41.560;119;N;0;;            ;;15
111;Moor;1;Moore;Willie;Cameron;Bill;;;;;    ;Willie Moore;;Porsche 911 GT3 Cup;16;14:35:09.523;14:35:09.523;8:49.044;529,044;N;CUP2                                                        ;CUP2    ;1:13.544;N;;N;1:12.026;N;;N;2:09.288;N;;N;3:21.987;N;;N;52.199;N;;N;;N;8:41.560;119;N;0;;            ;;16
111;Moor;1;Moore;Willie;Cameron;Bill;;;;;    ;Willie Moore;;Porsche 911 GT3 Cup;17;14:44:19.648;14:44:19.648;9:10.125;550,125;N;CUP2                                                        ;CUP2    ;1:12.682;N;;N;1:12.886;N;;N;2:10.635;N;;N;3:29.357;N;;N;;N;;N;;N;8:41.560;119;J;0;2:36.383;            ;14:44:11.146;17p
111;Moor;1;Moore;Willie;Cameron;Bill;;;;;    ;Willie Moore;;Porsche 911 GT3 Cup;18;14:55:41.626;14:55:41.626;11:21.978;681,978;N;CUP2                                                        ;CUP2    ;3:39.539;N;;N;1:14.295;N;;N;2:13.199;N;;N;3:22.523;N;;N;52.422;N;;N;;N;8:41.560;119;A;0;;            ;;18
111;Moor;1;Moore;Willie;Cameron;Bill;;;;;    ;Willie Moore;;Porsche 911 GT3 Cup;19;15:04:33.952;15:04:33.952;8:52.326;532,326;N;CUP2                                                        ;CUP2    ;1:12.324;N;;N;1:11.760;N;;N;2:09.873;N;;N;3:26.083;N;;N;52.286;N;;N;;N;8:41.560;119;N;0;;            ;;19
111;Moor;1;Moore;Willie;Cameron;Bill;;;;;    ;Willie Moore;;Porsche 911 GT3 Cup;20;15:13:34.763;15:13:34.763;9:00.811;540,811;N;CUP2                                                        ;CUP2    ;1:12.422;N;;N;1:10.911;N;;N;2:08.931;J;;N;3:36.515;N;;N;52.032;N;;N;;N;8:41.560;119;N;0;;            ;;20
117;Jahn;1;Jahn;David;Böckmann;Marek;;;;;    ;Team75 Motorsport GmbH;;Porsche 911 GT3 Cup;1;12:08:56.195;12:08:56.195;8:54.607;534,607;N;CUP2                                                        ;CUP2    ;;N;;N;;N;;N;;N;;N;;N;;N;51.333;N;;N;;N;8:25.908;14;N;0;;            ;;1
117;Jahn;1;Jahn;David;Böckmann;Marek;;;;;    ;Team75 Motorsport GmbH;;Porsche 911 GT3 Cup;2;12:17:45.216;12:17:45.216;8:49.021;529,021;N;CUP2                                                        ;CUP2    ;1:09.390;N;;N;1:11.790;N;;N;2:22.336;N;;N;3:14.251;J;;N;51.254;N;;N;;N;8:25.908;14;N;0;;            ;;2
117;Jahn;1;Jahn;David;Böckmann;Marek;;;;;    ;Team75 Motorsport GmbH;;Porsche 911 GT3 Cup;3;12:26:35.031;12:26:35.031;8:49.815;529,815;N;CUP2                                                        ;CUP2    ;1:10.001;N;;N;1:09.057;N;;N;2:21.378;N;;N;3:17.051;N;;N;52.328;N;;N;;N;8:25.908;14;N;0;;            ;;3
117;Jahn;1;Jahn;David;Böckmann;Marek;;;;;    ;Team75 Motorsport GmbH;;Porsche 911 GT3 Cup;4;12:35:24.488;12:35:24.488;8:49.457;529,457;N;CUP2                                                        ;CUP2    ;1:09.912;N;;N;1:09.802;N;;N;2:13.612;N;;N;3:16.440;N;;N;;N;;N;;N;8:25.908;14;J;0;1:35.302;            ;12:35:16.275;4p
117;Jahn;1;Jahn;David;Böckmann;Marek;;;;;    ;Team75 Motorsport GmbH;;Porsche 911 GT3 Cup;5;12:45:46.055;12:45:46.055;10:21.567;621,567;N;CUP2                                                        ;CUP2    ;2:35.011;N;;N;1:09.533;N;;N;2:23.748;N;;N;3:22.319;N;;N;50.956;N;;N;;N;8:25.908;14;A;0;;            ;;5
117;Jahn;1;Jahn;David;Böckmann;Marek;;;;;    ;Team75 Motorsport GmbH;;Porsche 911 GT3 Cup;6;12:55:15.959;12:55:15.959;9:29.904;569,904;N;CUP2                                                        ;CUP2    ;1:09.422;N;;N;1:09.136;N;;N;2:48.403;N;;N;3:31.975;N;;N;50.968;N;;N;;N;8:25.908;14;N;0;;            ;;6
117;Jahn;1;Jahn;David;Böckmann;Marek;;;;;    ;Team75 Motorsport GmbH;;Porsche 911 GT3 Cup;7;13:04:59.455;13:04:59.455;9:43.496;583,496;N;CUP2                                                        ;CUP2    ;1:09.514;N;;N;1:09.355;N;;N;2:36.782;N;;N;3:53.811;N;;N;54.034;N;;N;;N;8:25.908;14;N;0;;            ;;7
117;Jahn;1;Jahn;David;Böckmann;Marek;;;;;    ;Team75 Motorsport GmbH;;Porsche 911 GT3 Cup;8;13:14:32.130;13:14:32.130;9:32.675;572,675;N;CUP2                                                        ;CUP2    ;1:09.555;N;;N;1:20.983;N;;N;2:30.168;N;;N;3:29.939;N;;N;1:02.030;N;;N;;N;8:25.908;14;N;0;;            ;;8
117;Jahn;1;Jahn;David;Böckmann;Marek;;;;;    ;Team75 Motorsport GmbH;;Porsche 911 GT3 Cup;9;13:23:40.926;13:23:40.926;9:08.796;548,796;N;CUP2                                                        ;CUP2    ;1:10.346;N;;N;1:15.735;N;;N;2:22.046;N;;N;3:25.740;N;;N;54.929;N;;N;;N;8:25.908;14;N;0;;            ;;9
117;Jahn;1;Jahn;David;Böckmann;Marek;;;;;    ;Team75 Motorsport GmbH;;Porsche 911 GT3 Cup;10;13:32:42.573;13:32:42.573;9:01.647;541,647;N;CUP2                                                        ;CUP2    ;1:10.089;N;;N;1:10.815;N;;N;2:25.067;N;;N;3:22.685;N;;N;52.991;N;;N;;N;8:25.908;14;N;0;;            ;;10
117;Jahn;1;Jahn;David;Böckmann;Marek;;;;;    ;Team75 Motorsport GmbH;;Porsche 911 GT3 Cup;11;13:41:40.221;13:41:40.221;8:57.648;537,648;N;CUP2                                                        ;CUP2    ;1:09.503;N;;N;1:10.932;N;;N;2:20.705;N;;N;3:25.700;N;;N;50.808;N;;N;;N;8:25.908;14;N;0;;            ;;11
117;Jahn;1;Jahn;David;Böckmann;Marek;;;;;    ;Team75 Motorsport GmbH;;Porsche 911 GT3 Cup;12;13:50:46.315;13:50:46.315;9:06.094;546,094;N;CUP2                                                        ;CUP2    ;1:09.831;N;;N;1:11.832;N;;N;2:17.724;N;;N;3:27.500;N;;N;;N;;N;;N;8:25.908;14;J;0;2:35.813;            ;13:50:38.022;12p
117;Jahn;1;Jahn;David;Böckmann;Marek;;;;;    ;Team75 Motorsport GmbH;;Porsche 911 GT3 Cup;13;14:01:51.412;14:01:51.412;11:05.097;665,097;N;CUP2                                                        ;CUP2    ;3:36.111;N;;N;1:11.409;N;;N;2:07.230;N;;N;3:19.852;N;;N;50.495;N;;N;;N;8:25.908;14;A;0;;            ;;13
117;Jahn;1;Jahn;David;Böckmann;Marek;;;;;    ;Team75 Motorsport GmbH;;Porsche 911 GT3 Cup;14;14:10:26.352;14:10:26.352;8:34.940;514,940;N;CUP2                                                        ;CUP2    ;1:09.701;N;;N;1:08.960;N;;N;2:07.700;N;;N;3:17.789;N;;N;50.790;N;;N;;N;8:25.908;14;N;0;;            ;;14
117;Jahn;1;Jahn;David;Böckmann;Marek;;;;;    ;Team75 Motorsport GmbH;;Porsche 911 GT3 Cup;15;14:19:03.924;14:19:03.924;8:37.572;517,572;N;CUP2                                                        ;CUP2    ;1:09.620;N;;N;1:08.402;N;;N;2:08.382;N;;N;3:19.997;N;;N;51.171;N;;N;;N;8:25.908;14;N;0;;            ;;15
117;Jahn;1;Jahn;David;Böckmann;Marek;;;;;    ;Team75 Motorsport GmbH;;Porsche 911 GT3 Cup;16;14:27:53.665;14:27:53.665;8:49.741;529,741;N;CUP2                                                        ;CUP2    ;1:09.867;N;;N;1:09.638;N;;N;2:20.644;N;;N;3:18.707;N;;N;50.885;N;;N;;N;8:25.908;14;N;0;;            ;;16
117;Jahn;1;Jahn;David;Böckmann;Marek;;;;;    ;Team75 Motorsport GmbH;;Porsche 911 GT3 Cup;17;14:36:37.739;14:36:37.739;8:44.074;524,074;N;CUP2                                                        ;CUP2    ;1:09.694;N;;N;1:16.830;N;;N;2:06.511;N;;N;3:20.578;N;;N;50.461;J;;N;;N;8:25.908;14;N;0;;            ;;17
117;Jahn;1;Jahn;David;Böckmann;Marek;;;;;    ;Team75 Motorsport GmbH;;Porsche 911 GT3 Cup;18;14:45:20.283;14:45:20.283;8:42.544;522,544;N;CUP2                                                        ;CUP2    ;1:10.306;N;;N;1:08.993;N;;N;2:15.125;N;;N;3:16.954;N;;N;51.166;N;;N;;N;8:25.908;14;N;0;;            ;;18
117;Jahn;1;Jahn;David;Böckmann;Marek;;;;;    ;Team75 Motorsport GmbH;;Porsche 911 GT3 Cup;19;14:53:57.974;14:53:57.974;8:37.691;517,691;N;CUP2                                                        ;CUP2    ;1:09.573;N;;N;1:08.296;N;;N;2:08.903;N;;N;3:19.763;N;;N;51.156;N;;N;;N;8:25.908;14;N;0;;            ;;19
117;Jahn;1;Jahn;David;Böckmann;Marek;;;;;    ;Team75 Motorsport GmbH;;Porsche 911 GT3 Cup;20;15:02:41.137;15:02:41.137;8:43.163;523,163;N;CUP2                                                        ;CUP2    ;1:09.701;N;;N;1:09.228;N;;N;2:06.691;N;;N;3:18.824;N;;N;;N;;N;;N;8:25.908;14;J;0;2:16.027;            ;15:02:32.833;20p
117;Jahn;1;Jahn;David;Böckmann;Marek;;;;;    ;Team75 Motorsport GmbH;;Porsche 911 GT3 Cup;21;15:13:30.527;15:13:30.527;10:49.390;649,390;N;CUP2                                                        ;CUP2    ;3:15.593;N;;N;1:09.676;N;;N;2:04.743;N;;N;3:28.247;N;;N;51.131;N;;N;;N;8:25.908;14;A;0;;            ;;21
117;Jahn;1;Jahn;David;Böckmann;Marek;;;;;    ;Team75 Motorsport GmbH;;Porsche 911 GT3 Cup;22;15:21:58.759;15:21:58.759;8:28.232;508,232;J;CUP2                                                        ;CUP2    ;1:08.669;J;;N;1:07.918;J;;N;2:04.609;J;;N;3:16.028;N;;N;51.008;N;;N;;N;8:25.908;14;N;0;;            ;;22
117;Jahn;1;Jahn;David;Böckmann;Marek;;;;;    ;Team75 Motorsport GmbH;;Porsche 911 GT3 Cup;23;15:31:01.235;15:31:01.235;9:02.476;542,476;N;CUP2                                                        ;CUP2    ;1:09.090;N;;N;1:08.931;N;;N;2:05.444;N;;N;3:44.684;N;;N;54.327;N;;N;;N;8:25.908;14;N;0;;            ;;23
117;Jahn;1;Jahn;David;Böckmann;Marek;;;;;    ;Team75 Motorsport GmbH;;Porsche 911 GT3 Cup;24;15:39:31.112;15:39:31.112;8:29.877;509,877;N;CUP2                                                        ;CUP2    ;1:09.321;N;;N;1:09.469;N;;N;2:05.266;N;;N;3:15.066;N;;N;50.755;N;;N;;N;8:25.908;14;N;0;;            ;;24
117;Jahn;1;Jahn;David;Böckmann;Marek;;;;;    ;Team75 Motorsport GmbH;;Porsche 911 GT3 Cup;25;15:48:03.254;15:48:03.254;8:32.142;512,142;N;CUP2                                                        ;CUP2    ;1:09.517;N;;N;1:08.861;N;;N;2:07.779;N;;N;3:15.269;N;;N;50.716;N;;N;;N;8:25.908;14;N;0;;            ;;25
117;Jahn;1;Jahn;David;Böckmann;Marek;;;;;    ;Team75 Motorsport GmbH;;Porsche 911 GT3 Cup;26;15:56:46.959;15:56:46.959;8:43.705;523,705;N;CUP2                                                        ;CUP2    ;1:09.896;N;;N;1:08.333;N;;N;2:05.606;N;;N;3:29.029;N;;N;50.841;N;;N;;N;8:25.908;14;N;0;;            ;;26
117;Jahn;1;Jahn;David;Böckmann;Marek;;;;;    ;Team75 Motorsport GmbH;;Porsche 911 GT3 Cup;27;16:05:21.190;16:05:21.190;8:34.231;514,231;N;CUP2                                                        ;CUP2    ;1:09.471;N;;N;1:08.697;N;;N;2:07.328;N;;N;3:16.933;N;;N;51.802;N;;N;;N;8:25.908;14;N;0;;            ;;27
125;Gode;1;Goder;Georg;Schlüter;Martin;König;Thomas;;;    ;;;Porsche 911 GT3 Cup;1;12:10:00.537;12:10:00.537;9:58.949;598,949;N;CUP2                                                        ;CUP2    ;;N;;N;;N;;N;;N;;N;3:32.111;N;;N;52.709;N;;N;;N;9:01.124;53;N;0;;            ;;1
125;Gode;1;Goder;Georg;Schlüter;Martin;König;Thomas;;;    ;;;Porsche 911 GT3 Cup;2;12:19:34.920;12:19:34.920;9:34.383;574,383;N;CUP2                                                        ;CUP2    ;1:13.036;N;;N;1:19.769;N;;N;2:38.437;N;;N;3:29.395;N;;N;53.746;N;;N;;N;9:01.124;53;N;0;;            ;;2
125;Gode;1;Goder;Georg;Schlüter;Martin;König;Thomas;;;    ;;;Porsche 911 GT3 Cup;3;12:29:02.040;12:29:02.040;9:27.120;567,120;N;CUP2                                                        ;CUP2    ;1:14.827;N;;N;1:17.014;N;;N;2:33.800;N;;N;3:28.615;N;;N;52.864;N;;N;;N;9:01.124;53;N;0;;            ;;3
125;Gode;1;Goder;Georg;Schlüter;Martin;König;Thomas;;;    ;;;Porsche 911 GT3 Cup;4;12:38:21.110;12:38:21.110;9:19.070;559,070;N;CUP2                                                        ;CUP2    ;1:13.073;N;;N;1:14.291;N;;N;2:31.304;N;;N;3:28.172;J;;N;52.230;J;;N;;N;9:01.124;53;N;0;;            ;;4
125;Gode;1;Goder;Georg;Schlüter;Martin;König;Thomas;;;    ;;;Porsche 911 GT3 Cup;5;12:48:24.368;12:48:24.368;10:03.258;603,258;N;CUP2                                                        ;CUP2    ;1:13.697;N;;N;1:13.847;J;;N;2:47.183;N;;N;3:55.213;N;;N;53.318;N;;N;;N;9:01.124;53;N;0;;            ;;5
125;Gode;1;Goder;Georg;Schlüter;Martin;König;Thomas;;;    ;;;Porsche 911 GT3 Cup;6;12:58:55.647;12:58:55.647;10:31.279;631,279;N;CUP2                                                        ;CUP2    ;1:13.945;N;;N;1:15.725;N;;N;3:01.348;N;;N;4:05.553;N;;N;54.708;N;;N;;N;9:01.124;53;N;0;;            ;;6
125;Gode;1;Goder;Georg;Schlüter;Martin;König;Thomas;;;    ;;;Porsche 911 GT3 Cup;7;13:09:25.477;13:09:25.477;10:29.830;629,830;N;CUP2                                                        ;CUP2    ;1:13.660;N;;N;1:19.667;N;;N;2:56.275;N;;N;3:57.261;N;;N;1:02.967;N;;N;;N;9:01.124;53;N;0;;            ;;7
125;Gode;1;Goder;Georg;Schlüter;Martin;König;Thomas;;;    ;;;Porsche 911 GT3 Cup;8;13:20:19.406;13:20:19.406;10:53.929;653,929;N;CUP2                                                        ;CUP2    ;1:15.981;N;;N;1:49.844;N;;N;2:44.217;N;;N;3:48.541;N;;N;;N;;N;;N;9:01.124;53;J;0;2:37.584;            ;13:20:10.867;8p
125;Gode;1;Goder;Georg;Schlüter;Martin;König;Thomas;;;    ;;;Porsche 911 GT3 Cup;9;13:32:34.412;13:32:34.412;12:15.006;735,006;N;CUP2                                                        ;CUP2    ;3:44.216;N;;N;1:15.907;N;;N;2:34.500;N;;N;3:46.131;N;;N;54.252;N;;N;;N;9:01.124;53;A;0;;            ;;9
125;Gode;1;Goder;Georg;Schlüter;Martin;König;Thomas;;;    ;;;Porsche 911 GT3 Cup;10;13:42:26.175;13:42:26.175;9:51.763;591,763;N;CUP2                                                        ;CUP2    ;1:13.289;N;;N;1:16.711;N;;N;2:33.482;N;;N;3:53.628;N;;N;54.653;N;;N;;N;9:01.124;53;N;0;;            ;;10
125;Gode;1;Goder;Georg;Schlüter;Martin;König;Thomas;;;    ;;;Porsche 911 GT3 Cup;11;13:52:14.165;13:52:14.165;9:47.990;587,990;N;CUP2                                                        ;CUP2    ;1:14.147;N;;N;1:19.419;N;;N;2:32.073;N;;N;3:47.421;N;;N;54.930;N;;N;;N;9:01.124;53;N;0;;            ;;11
125;Gode;1;Goder;Georg;Schlüter;Martin;König;Thomas;;;    ;;;Porsche 911 GT3 Cup;12;14:01:39.330;14:01:39.330;9:25.165;565,165;N;CUP2                                                        ;CUP2    ;1:13.859;N;;N;1:17.399;N;;N;2:17.657;N;;N;3:41.703;N;;N;54.547;N;;N;;N;9:01.124;53;N;0;;            ;;12
125;Gode;1;Goder;Georg;Schlüter;Martin;König;Thomas;;;    ;;;Porsche 911 GT3 Cup;13;14:11:10.842;14:11:10.842;9:31.512;571,512;N;CUP2                                                        ;CUP2    ;1:13.753;N;;N;1:15.069;N;;N;2:19.286;N;;N;3:34.299;N;;N;;N;;N;;N;9:01.124;53;J;0;3:07.824;            ;14:11:01.396;13p
125;Gode;1;Goder;Georg;Schlüter;Martin;König;Thomas;;;    ;;;Porsche 911 GT3 Cup;14;14:23:16.138;14:23:16.138;12:05.296;725,296;N;CUP2                                                        ;CUP2    ;4:12.277;N;;N;1:14.293;N;;N;2:14.713;N;;N;3:31.229;N;;N;52.784;N;;N;;N;9:01.124;53;A;0;;            ;;14
125;Gode;1;Goder;Georg;Schlüter;Martin;König;Thomas;;;    ;;;Porsche 911 GT3 Cup;15;14:32:26.779;14:32:26.779;9:10.641;550,641;J;CUP2                                                        ;CUP2    ;1:12.637;J;;N;1:14.512;N;;N;2:14.238;J;;N;3:33.268;N;;N;55.986;N;;N;;N;9:01.124;53;N;0;;            ;;15
125;Gode;1;Goder;Georg;Schlüter;Martin;König;Thomas;;;    ;;;Porsche 911 GT3 Cup;16;14:42:32.840;14:42:32.840;10:06.061;606,061;N;CUP2                                                        ;CUP2    ;1:13.476;N;;N;1:52.279;N;;N;2:24.974;N;;N;3:29.820;N;;N;;N;;N;;N;9:01.124;53;J;0;2:22.915;            ;14:42:24.324;16p
125;Gode;1;Goder;Georg;Schlüter;Martin;König;Thomas;;;    ;;;Porsche 911 GT3 Cup;17;14:54:39.549;14:54:39.549;12:06.709;726,709;N;CUP2                                                        ;CUP2    ;3:29.487;N;;N;1:20.531;N;;N;2:29.249;N;;N;3:51.578;N;;N;55.864;N;;N;;N;9:01.124;53;A;0;;            ;;17
125;Gode;1;Goder;Georg;Schlüter;Martin;König;Thomas;;;    ;;;Porsche 911 GT3 Cup;18;15:04:37.653;15:04:37.653;9:58.104;598,104;N;CUP2                                                        ;CUP2    ;1:17.985;N;;N;1:19.364;N;;N;2:31.495;N;;N;3:53.095;N;;N;56.165;N;;N;;N;9:01.124;53;N;0;;            ;;18
125;Gode;1;Goder;Georg;Schlüter;Martin;König;Thomas;;;    ;;;Porsche 911 GT3 Cup;19;15:14:21.943;15:14:21.943;9:44.290;584,290;N;CUP2                                                        ;CUP2    ;1:14.604;N;;N;1:20.428;N;;N;2:22.926;N;;N;3:51.419;N;;N;54.913;N;;N;;N;9:01.124;53;N;0;;            ;;19
125;Gode;1;Goder;Georg;Schlüter;Martin;König;Thomas;;;    ;;;Porsche 911 GT3 Cup;20;15:24:03.663;15:24:03.663;9:41.720;581,720;N;CUP2                                                        ;CUP2    ;1:14.549;N;;N;1:20.109;N;;N;2:23.687;N;;N;3:48.684;N;;N;54.691;N;;N;;N;9:01.124;53;N;0;;            ;;20
125;Gode;1;Goder;Georg;Schlüter;Martin;König;Thomas;;;    ;;;Porsche 911 GT3 Cup;21;15:33:44.022;15:33:44.022;9:40.359;580,359;N;CUP2                                                        ;CUP2    ;1:15.720;N;;N;1:17.555;N;;N;2:21.356;N;;N;3:47.946;N;;N;57.782;N;;N;;N;9:01.124;53;N;0;;            ;;21
125;Gode;1;Goder;Georg;Schlüter;Martin;König;Thomas;;;    ;;;Porsche 911 GT3 Cup;22;15:43:18.753;15:43:18.753;9:34.731;574,731;N;CUP2                                                        ;CUP2    ;1:14.530;N;;N;1:17.504;N;;N;2:22.887;N;;N;3:45.392;N;;N;54.418;N;;N;;N;9:01.124;53;N;0;;            ;;22
125;Gode;1;Goder;Georg;Schlüter;Martin;König;Thomas;;;    ;;;Porsche 911 GT3 Cup;23;15:52:54.060;15:52:54.060;9:35.307;575,307;N;CUP2                                                        ;CUP2    ;1:15.479;N;;N;1:17.472;N;;N;2:21.290;N;;N;3:47.188;N;;N;53.878;N;;N;;N;9:01.124;53;N;0;;            ;;23
125;Gode;1;Goder;Georg;Schlüter;Martin;König;Thomas;;;    ;;;Porsche 911 GT3 Cup;24;16:02:21.267;16:02:21.267;9:27.207;567,207;N;CUP2                                                        ;CUP2    ;1:14.488;N;;N;1:16.689;N;;N;2:21.024;N;;N;3:41.122;N;;N;53.884;N;;N;;N;9:01.124;53;N;0;;            ;;24
125;Gode;1;Goder;Georg;Schlüter;Martin;König;Thomas;;;    ;;;Porsche 911 GT3 Cup;25;16:12:58.433;16:12:58.433;10:37.166;637,166;N;CUP2                                                        ;CUP2    ;1:14.221;N;;N;1:16.461;N;;N;2:30.098;N;;N;4:16.533;N;;N;1:19.853;N;;N;;N;9:01.124;53;N;0;;            ;;25
126;Hütt;1;Hüttenrauch;Mathias;Dr.Czyborra;Michael;Plesse;Hannes;;;    ;Konrad Motorsport GmbH;;Porsche 991 Cup;1;12:09:16.127;12:09:16.127;9:14.539;554,539;N;SP8                                                         ;SP8     ;;N;;N;;N;;N;;N;;N;;N;;N;50.738;J;;N;;N;8:40.938;40;N;0;;            ;;1
126;Hütt;1;Hüttenrauch;Mathias;Dr.Czyborra;Michael;Plesse;Hannes;;;    ;Konrad Motorsport GmbH;;Porsche 991 Cup;2;12:18:24.091;12:18:24.091;9:07.964;547,964;N;SP8                                                         ;SP8     ;1:09.304;J;;N;1:17.136;N;;N;2:31.563;N;;N;3:18.428;J;;N;51.533;N;;N;;N;8:40.938;40;N;0;;            ;;2
126;Hütt;1;Hüttenrauch;Mathias;Dr.Czyborra;Michael;Plesse;Hannes;;;    ;Konrad Motorsport GmbH;;Porsche 991 Cup;3;12:27:25.553;12:27:25.553;9:01.462;541,462;N;SP8                                                         ;SP8     ;1:09.693;N;;N;1:11.367;N;;N;2:27.435;N;;N;3:21.964;N;;N;51.003;N;;N;;N;8:40.938;40;N;0;;            ;;3
126;Hütt;1;Hüttenrauch;Mathias;Dr.Czyborra;Michael;Plesse;Hannes;;;    ;Konrad Motorsport GmbH;;Porsche 991 Cup;4;12:36:26.492;12:36:26.492;9:00.939;540,939;J;SP8                                                         ;SP8     ;1:10.023;N;;N;1:10.050;N;;N;2:24.441;N;;N;3:24.123;N;;N;52.302;N;;N;;N;8:40.938;40;N;0;;            ;;4
126;Hütt;1;Hüttenrauch;Mathias;Dr.Czyborra;Michael;Plesse;Hannes;;;    ;Konrad Motorsport GmbH;;Porsche 991 Cup;5;12:45:37.426;12:45:37.426;9:10.934;550,934;N;SP8                                                         ;SP8     ;1:09.791;N;;N;1:10.017;J;;N;2:29.668;N;;N;3:30.322;N;;N;51.136;N;;N;;N;8:40.938;40;N;0;;            ;;5
126;Hütt;1;Hüttenrauch;Mathias;Dr.Czyborra;Michael;Plesse;Hannes;;;    ;Konrad Motorsport GmbH;;Porsche 991 Cup;6;12:55:45.763;12:55:45.763;10:08.337;608,337;N;SP8                                                         ;SP8     ;1:10.102;N;;N;1:10.350;N;;N;3:01.949;N;;N;3:54.120;N;;N;51.816;N;;N;;N;8:40.938;40;N;0;;            ;;6
126;Hütt;1;Hüttenrauch;Mathias;Dr.Czyborra;Michael;Plesse;Hannes;;;    ;Konrad Motorsport GmbH;;Porsche 991 Cup;7;13:06:19.387;13:06:19.387;10:33.624;633,624;N;SP8                                                         ;SP8     ;1:12.867;N;;N;1:13.997;N;;N;2:54.196;N;;N;4:04.128;N;;N;;N;;N;;N;8:40.938;40;J;0;2:27.377;            ;13:06:10.689;7p
126;Hütt;1;Hüttenrauch;Mathias;Dr.Czyborra;Michael;Plesse;Hannes;;;    ;Konrad Motorsport GmbH;;Porsche 991 Cup;8;13:19:32.608;13:19:32.608;13:13.221;793,221;N;SP8                                                         ;SP8     ;3:37.601;N;;N;1:44.862;N;;N;2:46.448;N;;N;4:00.254;N;;N;1:04.056;N;;N;;N;8:40.938;40;A;0;;            ;;8
126;Hütt;1;Hüttenrauch;Mathias;Dr.Czyborra;Michael;Plesse;Hannes;;;    ;Konrad Motorsport GmbH;;Porsche 991 Cup;9;13:29:55.158;13:29:55.158;10:22.550;622,550;N;SP8                                                         ;SP8     ;1:18.257;N;;N;1:22.885;N;;N;2:53.546;N;;N;3:51.055;N;;N;56.807;N;;N;;N;8:40.938;40;N;0;;            ;;9
126;Hütt;1;Hüttenrauch;Mathias;Dr.Czyborra;Michael;Plesse;Hannes;;;    ;Konrad Motorsport GmbH;;Porsche 991 Cup;10;13:39:52.149;13:39:52.149;9:56.991;596,991;N;SP8                                                         ;SP8     ;1:15.335;N;;N;1:20.232;N;;N;2:38.323;N;;N;3:46.715;N;;N;56.386;N;;N;;N;8:40.938;40;N;0;;            ;;10
126;Hütt;1;Hüttenrauch;Mathias;Dr.Czyborra;Michael;Plesse;Hannes;;;    ;Konrad Motorsport GmbH;;Porsche 991 Cup;11;13:50:00.675;13:50:00.675;10:08.526;608,526;N;SP8                                                         ;SP8     ;1:15.046;N;;N;1:18.704;N;;N;2:38.749;N;;N;4:01.387;N;;N;54.640;N;;N;;N;8:40.938;40;N;0;;            ;;11
126;Hütt;1;Hüttenrauch;Mathias;Dr.Czyborra;Michael;Plesse;Hannes;;;    ;Konrad Motorsport GmbH;;Porsche 991 Cup;12;13:59:46.088;13:59:46.088;9:45.413;585,413;N;SP8                                                         ;SP8     ;1:14.571;N;;N;1:19.322;N;;N;2:22.835;N;;N;3:55.012;N;;N;53.673;N;;N;;N;8:40.938;40;N;0;;            ;;12
126;Hütt;1;Hüttenrauch;Mathias;Dr.Czyborra;Michael;Plesse;Hannes;;;    ;Konrad Motorsport GmbH;;Porsche 991 Cup;13;14:09:07.513;14:09:07.513;9:21.425;561,425;N;SP8                                                         ;SP8     ;1:14.054;N;;N;1:15.305;N;;N;2:21.236;N;;N;3:37.008;N;;N;53.822;N;;N;;N;8:40.938;40;N;0;;            ;;13
126;Hütt;1;Hüttenrauch;Mathias;Dr.Czyborra;Michael;Plesse;Hannes;;;    ;Konrad Motorsport GmbH;;Porsche 991 Cup;14;14:18:26.942;14:18:26.942;9:19.429;559,429;N;SP8                                                         ;SP8     ;1:14.432;N;;N;1:15.698;N;;N;2:20.298;N;;N;3:36.127;N;;N;52.874;N;;N;;N;8:40.938;40;N;0;;            ;;14
